protein_id,length,drafter,K,wall_s,speedup,draft_acceptance_rate,mean_tps,n_steps,step_first_token_rate
Q57733,147,enc_dec,0,6.306434489999901,1.0,,1.0,147,
Q57733,147,flexprofile,1,4.137744932000032,1.524123548850945,0.5913978494623656,1.5913978494623655,93,0.5913978494623656
Q57733,147,flexprofile,2,3.602579379999952,1.7505331110844213,0.42767295597484273,1.85,80,0.55
Q57733,147,flexprofile,4,3.22453917200005,1.9557630264693848,0.27402135231316727,2.084507042253521,71,0.5070422535211268
Q57733,147,flexprofile,8,2.780940309000016,2.267734575096867,0.17695473251028807,2.3870967741935485,62,0.5
P68871,147,enc_dec,0,6.293482347000008,1.0,,1.0,147,
P68871,147,flexprofile,1,3.741791707999937,1.6819435281618071,0.7619047619047619,1.7619047619047619,84,0.7619047619047619
P68871,147,flexprofile,2,2.935690243999943,2.1437828326278043,0.6434108527131782,2.276923076923077,65,0.7692307692307693
P68871,147,flexprofile,4,2.4181433010001,2.602609342629586,0.4305555555555556,2.690909090909091,55,0.6909090909090909
P68871,147,flexprofile,8,2.072633958999859,3.036465903529296,0.2905982905982906,3.217391304347826,46,0.717391304347826
P00698,147,enc_dec,0,6.322001011999873,1.0,,1.0,147,
P00698,147,flexprofile,1,4.32607687299992,1.4613704743567997,0.5154639175257731,1.5154639175257731,97,0.5154639175257731
P00698,147,flexprofile,2,3.7912713939999776,1.6675147608807428,0.37058823529411766,1.7411764705882353,85,0.5058823529411764
P00698,147,flexprofile,4,3.5401728850001746,1.7857887785046864,0.22580645161290322,1.8974358974358974,78,0.48717948717948717
P00698,147,flexprofile,8,3.265249441999913,1.9361464183047985,0.13066202090592335,2.0273972602739727,73,0.4794520547945205
P61626,148,enc_dec,0,6.3867321000000175,1.0,,1.0,148,
P61626,148,flexprofile,1,4.402536598000097,1.4506936984694834,0.5102040816326531,1.510204081632653,98,0.5102040816326531
P61626,148,flexprofile,2,3.6238311590000194,1.7624254055374944,0.42236024844720493,1.8395061728395061,81,0.5308641975308642
P61626,148,flexprofile,4,3.2227434540000104,1.9817686983656493,0.2673611111111111,2.0694444444444446,72,0.5138888888888888
P61626,148,flexprofile,8,3.0815486770000007,2.0725721932186816,0.14598540145985403,2.1594202898550723,69,0.5217391304347826
P0DP27,149,enc_dec,0,6.631747823999831,1.0,,1.0,149,
P0DP27,149,flexprofile,1,4.140144638000038,1.6018154929010888,0.6666666666666666,1.6666666666666667,90,0.6666666666666666
P0DP27,149,flexprofile,2,3.300250750000032,2.00946786361605,0.5602836879432624,2.112676056338028,71,0.676056338028169
P0DP27,149,flexprofile,4,2.6105275890004123,2.5403860322882736,0.4170403587443946,2.6315789473684212,57,0.6666666666666666
P0DP27,149,flexprofile,8,2.2908757179998247,2.89485272897739,0.26246719160104987,3.0,50,0.66
P16949,149,enc_dec,0,6.659184747999916,1.0,,1.0,149,
P16949,149,flexprofile,1,4.059600401999887,1.6403547365694888,0.7126436781609196,1.7126436781609196,87,0.7126436781609196
P16949,149,flexprofile,2,3.1192322329998206,2.134879435249892,0.5955882352941176,2.1911764705882355,68,0.7352941176470589
P16949,149,flexprofile,4,2.578060731000278,2.583020899362668,0.4253393665158371,2.6785714285714284,56,0.6964285714285714
P16949,149,flexprofile,8,2.291125286999886,2.906512701764898,0.2518891687657431,3.0,50,0.7
P68082,154,enc_dec,0,6.758107507999739,1.0,,1.0,154,
P68082,154,flexprofile,1,4.113931864999813,1.6427368585016773,0.7111111111111111,1.711111111111111,90,0.7111111111111111
P68082,154,flexprofile,2,3.386362916000053,1.9956831785715297,0.5763888888888888,2.1527777777777777,72,0.6805555555555556
P68082,154,flexprofile,4,2.608473365000009,2.5908286427911125,0.44796380090497734,2.767857142857143,56,0.7142857142857143
P68082,154,flexprofile,8,2.329552061999948,2.9010330433215663,0.2782152230971129,3.163265306122449,49,0.6530612244897959
P00441,154,enc_dec,0,6.728605948999757,1.0,,1.0,154,
P00441,154,flexprofile,1,4.494580861000031,1.4970485918686223,0.5714285714285714,1.5714285714285714,98,0.5714285714285714
P00441,154,flexprofile,2,3.9385187180000685,1.7084103011236824,0.4011627906976744,1.802325581395349,86,0.5348837209302325
P00441,154,flexprofile,4,3.5967637629996716,1.8707389176397158,0.24838709677419354,1.9871794871794872,78,0.5
P00441,154,flexprofile,8,3.3446205739996913,2.0117695864536587,0.14716312056737588,2.1527777777777777,72,0.5138888888888888
P0A7Y4,155,enc_dec,0,6.890163962000315,1.0,,1.0,155,
P0A7Y4,155,flexprofile,1,4.200063837000016,1.6404902947669862,0.6847826086956522,1.684782608695652,92,0.6847826086956522
P0A7Y4,155,flexprofile,2,3.467877405999843,1.9868533847475423,0.54,2.08,75,0.64
P0A7Y4,155,flexprofile,4,2.915663188000053,2.3631549728919476,0.37349397590361444,2.4761904761904763,63,0.6507936507936508
P0A7Y4,155,flexprofile,8,2.5146335409999665,2.740027065438879,0.24105011933174225,2.8363636363636364,55,0.6545454545454545
Q9R0Q7,160,enc_dec,0,7.222058259999812,1.0,,1.0,160,
Q9R0Q7,160,flexprofile,1,4.366408010999976,1.6540044452570175,0.7021276595744681,1.702127659574468,94,0.7021276595744681
Q9R0Q7,160,flexprofile,2,3.5912016490001406,2.0110422543414046,0.538961038961039,2.0779220779220777,77,0.6623376623376623
Q9R0Q7,160,flexprofile,4,2.9836531480000303,2.4205421681943236,0.39357429718875503,2.5555555555555554,63,0.6666666666666666
Q9R0Q7,160,flexprofile,8,2.5668840800001362,2.8135506064611335,0.2494172494172494,2.9814814814814814,54,0.6666666666666666
P18253,162,enc_dec,0,7.2418660479997925,1.0,,1.0,162,
P18253,162,flexprofile,1,4.751325637999798,1.5241780083607268,0.5825242718446602,1.5825242718446602,103,0.5825242718446602
P18253,162,flexprofile,2,3.906440499000155,1.8538273013126227,0.47305389221556887,1.9404761904761905,84,0.5952380952380952
P18253,162,flexprofile,4,3.269930449999947,2.214685039554866,0.3381818181818182,2.3285714285714287,70,0.6285714285714286
P18253,162,flexprofile,8,3.155214727000157,2.2952054533813135,0.18568665377176014,2.4328358208955225,67,0.6268656716417911
A0A6G0XC32,163,enc_dec,0,7.188473223000074,1.0,,1.0,163,
A0A6G0XC32,163,flexprofile,1,4.66456948400014,1.5410796746960536,0.63,1.63,100,0.63
A0A6G0XC32,163,flexprofile,2,3.6678073560001394,1.959882983287141,0.5379746835443038,2.0759493670886076,79,0.5949367088607594
A0A6G0XC32,163,flexprofile,4,3.05274937199988,2.3547538127215626,0.37404580152671757,2.484848484848485,66,0.5909090909090909
A0A6G0XC32,163,flexprofile,8,2.6902631740001652,2.6720334621803925,0.2345132743362832,2.8275862068965516,58,0.5862068965517241
P62937,165,enc_dec,0,7.311235733000103,1.0,,1.0,165,
P62937,165,flexprofile,1,5.012610275000043,1.4585685564792967,0.5514018691588785,1.5514018691588785,107,0.5514018691588785
P62937,165,flexprofile,2,4.0495910980000644,1.805425672881106,0.4482758620689655,1.896551724137931,87,0.5747126436781609
P62937,165,flexprofile,4,3.5099678710000717,2.082992210101616,0.30434782608695654,2.2133333333333334,75,0.5866666666666667
P62937,165,flexprofile,8,3.2516945239999586,2.248438676830701,0.16994633273703041,2.3380281690140845,71,0.5774647887323944
P04808,185,enc_dec,0,8.201494061999938,1.0,,1.0,185,
P04808,185,flexprofile,1,6.391420104999952,1.28320372112357,0.34782608695652173,1.3478260869565217,138,0.34782608695652173
P04808,185,flexprofile,2,5.700657873999944,1.438692558521364,0.2571428571428571,1.5121951219512195,123,0.34959349593495936
P04808,185,flexprofile,4,5.432731903999866,1.5096445410754693,0.14498933901918976,1.576271186440678,118,0.3389830508474576
P04808,185,flexprofile,8,5.350133707000168,1.532951232839101,0.07819383259911894,1.617391304347826,115,0.33043478260869563
P43408,192,enc_dec,0,8.501542814000004,1.0,,1.0,192,
P43408,192,flexprofile,1,5.099427598999682,1.6671562933196051,0.7387387387387387,1.7387387387387387,111,0.7387387387387387
P43408,192,flexprofile,2,3.9577246049998394,2.1480885262354805,0.6257309941520468,2.244186046511628,86,0.7209302325581395
P43408,192,flexprofile,4,3.237366960000145,2.626067084467812,0.4575645756457564,2.7971014492753623,69,0.7246376811594203
P43408,192,flexprofile,8,2.650467930999639,3.2075629795654983,0.30357142857142855,3.3859649122807016,57,0.7368421052631579
P0ACJ8,210,enc_dec,0,9.170444628000041,1.0,,1.0,210,
P0ACJ8,210,flexprofile,1,5.8141242030001195,1.5772701627646761,0.6666666666666666,1.6666666666666667,126,0.6666666666666666
P0ACJ8,210,flexprofile,2,4.33119822100025,2.1172996847699603,0.6344086021505376,2.2688172043010755,93,0.7634408602150538
P0ACJ8,210,flexprofile,4,3.6105987050000294,2.5398681430037144,0.4290322580645161,2.7051282051282053,78,0.7692307692307693
P0ACJ8,210,flexprofile,8,3.3116454189998876,2.769150518164322,0.24558303886925797,2.9305555555555554,72,0.8055555555555556
P69441,214,enc_dec,0,9.37956281400011,1.0,,1.0,214,
P69441,214,flexprofile,1,5.6848794359998465,1.6499141133237505,0.72,1.72,125,0.72
P69441,214,flexprofile,2,4.6467280070000925,2.018530630557719,0.5778894472361809,2.15,100,0.7
P69441,214,flexprofile,4,3.6642511820000436,2.5597488676746503,0.42452830188679247,2.6875,80,0.6875
P69441,214,flexprofile,8,3.262586588999966,2.874885480625694,0.25939177101967803,3.0714285714285716,70,0.7142857142857143
P01375,233,enc_dec,0,10.03721265599961,1.0,,1.0,233,
P01375,233,flexprofile,1,7.103195419999793,1.413055964606969,0.5,1.5,156,0.5
P01375,233,flexprofile,2,5.9187890700000025,1.695821989479954,0.4015444015444016,1.8,130,0.5076923076923077
P01375,233,flexprofile,4,5.190950406999946,1.9335982563933818,0.2706935123042506,2.0707964601769913,113,0.4690265486725664
P01375,233,flexprofile,8,4.8479308139999375,2.0704116954421,0.15347721822541965,2.207547169811321,106,0.4528301886792453
P0A7L0,234,enc_dec,0,10.263347304000035,1.0,,1.0,234,
P0A7L0,234,flexprofile,1,6.436674067999775,1.5945109532615214,0.6206896551724138,1.6206896551724137,145,0.6206896551724138
P0A7L0,234,flexprofile,2,5.148985616000118,1.9932755826909654,0.5330396475770925,2.06140350877193,114,0.631578947368421
P0A7L0,234,flexprofile,4,4.21985206599993,2.4321580812497148,0.3713527851458886,2.473684210526316,95,0.5684210526315789
P0A7L0,234,flexprofile,8,3.7353845140000885,2.7476012885777554,0.2313546423135464,2.8313253012048194,83,0.5662650602409639
P42212,238,enc_dec,0,10.154205942999852,1.0,,1.0,238,
P42212,238,flexprofile,1,9.20141714700003,1.1035480492600493,0.21428571428571427,1.2142857142857142,196,0.21428571428571427
P42212,238,flexprofile,2,8.90784849900001,1.1399167761036524,0.1326259946949602,1.2645502645502646,189,0.20105820105820105
P42212,238,flexprofile,4,8.350352614000258,1.2160212163945319,0.07346938775510205,1.2918918918918918,185,0.1945945945945946
P42212,238,flexprofile,8,8.321946518000004,1.2201719779184774,0.03785271851342051,1.298913043478261,184,0.19021739130434784
P63101,245,enc_dec,0,10.65780000299992,1.0,,1.0,245,
P63101,245,flexprofile,1,6.547188623000238,1.6278437382358477,0.7753623188405797,1.7753623188405796,138,0.7753623188405797
P63101,245,flexprofile,2,5.099837096999636,2.089831459375472,0.660377358490566,2.3207547169811322,106,0.7264150943396226
P63101,245,flexprofile,4,3.8427146879998872,2.7735080192870756,0.5335463258785943,3.1139240506329116,79,0.6962025316455697
P63101,245,flexprofile,8,2.9134018069999,3.6581977732672852,0.3873684210526316,3.967741935483871,62,0.6451612903225806
P00766,245,enc_dec,0,11.46578805299987,1.0,,1.0,245,
P00766,245,flexprofile,1,7.904401640999822,1.4505573696467138,0.5569620253164557,1.5569620253164558,158,0.5569620253164557
P00766,245,flexprofile,2,6.386349543000051,1.7953586749048662,0.4609375,1.921875,128,0.5546875
P00766,245,flexprofile,4,5.408692777999931,2.1198815543078005,0.31712962962962965,2.2685185185185186,108,0.5740740740740741
P00766,245,flexprofile,8,5.114647661000163,2.2417552122755118,0.1771217712177122,2.411764705882353,102,0.5686274509803921
P15378,248,enc_dec,0,11.768288627000402,1.0,,1.0,248,
P15378,248,flexprofile,1,7.539612852999653,1.5608611286079974,0.6381578947368421,1.638157894736842,152,0.6381578947368421
P15378,248,flexprofile,2,5.800040834999891,2.0290009953008585,0.5851528384279475,2.1652173913043478,115,0.6782608695652174
P15378,248,flexprofile,4,4.840740927999832,2.4310924302786425,0.4015748031496063,2.59375,96,0.6666666666666666
P15378,248,flexprofile,8,4.162950088000343,2.8269108152226856,0.2542113323124043,3.0,83,0.6626506024096386
P00918,260,enc_dec,0,12.568771054999615,1.0,,1.0,260,
P00918,260,flexprofile,1,8.147368605999873,1.5426785828425316,0.5950920245398773,1.5950920245398772,163,0.5950920245398773
P00918,260,flexprofile,2,6.996426132000124,1.7964559073257136,0.45255474452554745,1.905109489051095,137,0.5912408759124088
P00918,260,flexprofile,4,6.210986595000122,2.0236351926950773,0.28220858895705525,2.1219512195121952,123,0.5447154471544715
P00918,260,flexprofile,8,5.6638008950003496,2.2191406950930324,0.17103762827822122,2.3513513513513513,111,0.5495495495495496
P62593,286,enc_dec,0,13.745829758999662,1.0,,1.0,286,
P62593,286,flexprofile,1,8.780888410999978,1.565425856201522,0.6306818181818182,1.6306818181818181,176,0.6306818181818182
P62593,286,flexprofile,2,7.112217821000286,1.9327065206597402,0.5123674911660777,2.0211267605633805,142,0.6338028169014085
P62593,286,flexprofile,4,5.9489716530001715,2.3106228371532747,0.3655913978494623,2.452991452991453,117,0.6581196581196581
P62593,286,flexprofile,8,5.464417541999865,2.5155160002595576,0.21034077555816685,2.6574074074074074,108,0.6388888888888888
P24941,298,enc_dec,0,14.23045227800003,1.0,,1.0,298,
P24941,298,flexprofile,1,9.37524028200005,1.517876006369855,0.5989304812834224,1.5989304812834224,187,0.5989304812834224
P24941,298,flexprofile,2,7.374818573000084,1.9296003199453715,0.5050505050505051,2.0067114093959733,149,0.610738255033557
P24941,298,flexprofile,4,6.479316030000064,2.196289270674746,0.33203125,2.317829457364341,129,0.5581395348837209
P24941,298,flexprofile,8,5.936990444999992,2.396913454692287,0.19804134929270947,2.5555555555555554,117,0.5555555555555556
P02686,304,enc_dec,0,14.763941843999874,1.0,,1.0,304,
P02686,304,flexprofile,1,12.435039524999866,1.187285477807923,0.2459016393442623,1.2459016393442623,244,0.2459016393442623
P02686,304,flexprofile,2,11.873114153000188,1.2434767874500061,0.15450643776824036,1.3090128755364807,233,0.22746781115879827
P02686,304,flexprofile,4,11.36749398899974,1.2987859820543435,0.09070548712206047,1.3616071428571428,224,0.21428571428571427
P02686,304,flexprofile,8,11.220993010999791,1.3157428963307416,0.04726651480637813,1.3738738738738738,222,0.21171171171171171
P61869,305,enc_dec,0,14.688978153000335,1.0,,1.0,305,
P61869,305,flexprofile,1,9.947669506000238,1.4766250672220496,0.5532994923857868,1.5532994923857868,197,0.5532994923857868
P61869,305,flexprofile,2,8.696365371999946,1.689093951858906,0.3906705539358601,1.7790697674418605,172,0.4883720930232558
P61869,305,flexprofile,4,7.413791848999608,1.9813043651855986,0.2722602739726028,2.0816326530612246,147,0.5034013605442177
P61869,305,flexprofile,8,7.09332782499996,2.0708161973326558,0.15118397085610202,2.1857142857142855,140,0.4857142857142857
P63244,317,enc_dec,0,15.243962420000571,1.0,,1.0,317,
P63244,317,flexprofile,1,9.575506749999477,1.59197448427483,0.6649214659685864,1.6649214659685865,191,0.6649214659685864
P63244,317,flexprofile,2,8.083344566999585,1.8858484002073042,0.4968553459119497,1.9937106918238994,159,0.610062893081761
P63244,317,flexprofile,4,6.666496051999275,2.286652883478259,0.3575525812619503,2.427480916030534,131,0.6106870229007634
P63244,317,flexprofile,8,6.057019556999876,2.5167431401775286,0.20754716981132074,2.65,120,0.6333333333333333
P06756,1048,enc_dec,0,33.78210222300004,1.0,,1.0,1048,
P06756,1048,flexprofile,1,37.98094205000052,0.8894487708737486,0.3132832080200501,1.31328320802005,798,0.3132832080200501
P06756,1048,flexprofile,2,35.08603290799874,0.9628361893059321,0.21099050203527817,1.4219810040705563,737,0.276797829036635
P06756,1048,flexprofile,4,32.73563698900034,1.0319671565991315,0.1302612481857765,1.521044992743106,689,0.25544267053701014
P06756,1048,flexprofile,8,31.893549595000877,1.0592142502788457,0.0708543653019256,1.5665171898355754,669,0.24514200298953662
P42336,1068,enc_dec,0,33.460412259000805,1.0,,1.0,1068,
P42336,1068,flexprofile,1,37.26454590399953,0.8979154702488824,0.3553299492385787,1.3553299492385786,788,0.3553299492385787
P42336,1068,flexprofile,2,33.32336922000104,1.0041125204986028,0.2587064676616916,1.5170454545454546,704,0.3380681818181818
P42336,1068,flexprofile,4,31.203944286999103,1.0723135495707778,0.1573720397249809,1.6280487804878048,656,0.31097560975609756
P42336,1068,flexprofile,8,30.355351308000536,1.1022903974819718,0.08504340962904498,1.6766091051805339,637,0.29827315541601257
P00968,1073,enc_dec,0,31.707473877000666,1.0,,1.0,1073,
P00968,1073,flexprofile,1,37.82936175699979,0.838170997456325,0.33790523690773067,1.3379052369077307,802,0.33790523690773067
P00968,1073,flexprofile,2,34.56089452800006,0.9174378820349209,0.23812801101169992,1.4759284731774416,727,0.30261348005502064
P00968,1073,flexprofile,4,31.983687099000235,0.9913639343348815,0.148864905098623,1.5943536404160477,673,0.2704309063893016
P00968,1073,flexprofile,8,30.610444134999852,1.0358384130972629,0.08234838209649292,1.6558641975308641,648,0.25
P07949,1114,enc_dec,0,50.215852436000205,1.0,,1.0,1114,
P07949,1114,flexprofile,1,45.38763986199956,1.1063772557612768,0.16266944734098018,1.1626694473409802,959,0.16266944734098018
P07949,1114,flexprofile,2,43.471560393998516,1.1551426261416826,0.10472056429734129,1.2093275488069415,922,0.14316702819956617
P07949,1114,flexprofile,4,42.16572405400075,1.1909164033727924,0.06155567991046446,1.2458100558659218,895,0.1340782122905028
P07949,1114,flexprofile,8,41.88248818199827,1.1989701332401674,0.031884875846501126,1.2542182227221597,889,0.12935883014623173
P00533,1210,enc_dec,0,54.81756665500143,1.0,,1.0,1210,
P00533,1210,flexprofile,1,41.65063181900041,1.316128093643815,0.373015873015873,1.373015873015873,882,0.373015873015873
P00533,1210,flexprofile,2,37.38412741599677,1.4663326508871473,0.26954863318499683,1.5387547649301143,787,0.3443456162642948
P00533,1210,flexprofile,4,34.49316251200071,1.5892299419031104,0.1702571230020848,1.6796116504854368,721,0.3217753120665742
P00533,1210,flexprofile,8,33.2022449770011,1.6510198841365415,0.09285971871619185,1.7399425287356323,696,0.30603448275862066
P04626,1255,enc_dec,0,30.63390596500176,1.0,,1.0,1255,
P04626,1255,flexprofile,1,43.23958459000278,0.7084690164226157,0.3671023965141612,1.3671023965141613,918,0.3671023965141612
P04626,1255,flexprofile,2,38.5073292699999,0.7955344228161747,0.2696078431372549,1.5392156862745099,816,0.3394607843137255
P04626,1255,flexprofile,4,35.338490852001996,0.866870803659865,0.16995650719304117,1.679144385026738,748,0.31016042780748665
P04626,1255,flexprofile,8,34.051983638997626,0.8996217750415763,0.09424724602203183,1.7517433751743374,717,0.28870292887029286
P0DTC2,1273,enc_dec,0,57.31832701900203,1.0,,1.0,1273,
P0DTC2,1273,flexprofile,1,54.9163579720007,1.0437386807083233,0.08064516129032258,1.0806451612903225,1178,0.08064516129032258
P0DTC2,1273,flexprofile,2,54.50211514700277,1.051671606953297,0.05158214130905939,1.1031195840554593,1154,0.07712305025996534
P0DTC2,1273,flexprofile,4,54.02436265800134,1.060971831946505,0.02749890877346137,1.1098517872711422,1147,0.07585004359197908
P0DTC2,1273,flexprofile,8,54.340556584000296,1.0547983057626333,0.01401664476565922,1.1117903930131003,1145,0.07423580786026202
P12821,1306,enc_dec,0,58.8219972529987,1.0,,1.0,1306,
P12821,1306,flexprofile,1,47.65468929299823,1.2343380709365206,0.2969215491559086,1.2969215491559087,1007,0.2969215491559086
P12821,1306,flexprofile,2,43.53477599100006,1.3511496479310923,0.20835594139989147,1.4164859002169197,922,0.2635574837310195
P12821,1306,flexprofile,4,41.15452077699956,1.42929612937865,0.12680531484690932,1.5063437139561706,867,0.23298731257208766
P12821,1306,flexprofile,8,39.877936763001344,1.4750511693366646,0.07009135839448855,1.558472553699284,838,0.220763723150358
O60885,1362,enc_dec,0,62.23604381499899,1.0,,1.0,1362,
O60885,1362,flexprofile,1,47.466541779998806,1.3111560581652417,0.3799392097264438,1.3799392097264438,987,0.3799392097264438
O60885,1362,flexprofile,2,41.714187445999414,1.4919634691570078,0.2775556824671616,1.5547945205479452,876,0.3264840182648402
O60885,1362,flexprofile,4,37.748731351999595,1.6486923291450502,0.18081063964534516,1.7218710493046776,791,0.2895069532237674
O60885,1362,flexprofile,8,36.235648758000025,1.71753634744179,0.10089760638297872,1.8039735099337748,755,0.2609271523178808
P02452,1464,enc_dec,0,66.36414991499987,1.0,,1.0,1464,
P02452,1464,flexprofile,1,54.14193675899878,1.225743922135731,0.2717013888888889,1.2717013888888888,1152,0.2717013888888889
P02452,1464,flexprofile,2,53.24530678299925,1.2463849665749198,0.14829570606463038,1.2964601769911503,1130,0.26194690265486725
P02452,1464,flexprofile,4,52.744713968000724,1.2582142346105396,0.07887640449438202,1.31508078994614,1114,0.2612208258527828
P02452,1464,flexprofile,8,53.7023350069976,1.2357777349225576,0.040552786588128685,1.3233965672990062,1107,0.25745257452574527
P13569,1480,enc_dec,0,31.428379336000944,1.0,,1.0,1480,
P13569,1480,flexprofile,1,55.1596294560004,0.5697714006775673,0.2736660929432014,1.2736660929432013,1162,0.2736660929432014
P13569,1480,flexprofile,2,50.221607540999685,0.6257939734474566,0.19689119170984454,1.393596986817326,1062,0.2495291902071563
P13569,1480,flexprofile,4,47.931725214002654,0.6556905514183231,0.11614660723130263,1.463897131552918,1011,0.228486646884273
P13569,1480,flexprofile,8,48.23707504900085,0.6515399058519807,0.06246825799898425,1.4979757085020242,988,0.21761133603238866
P02458,1487,enc_dec,0,67.36977433499851,1.0,,1.0,1487,
P02458,1487,flexprofile,1,54.85351988399998,1.2281759580327196,0.28386540120793785,1.2838654012079378,1159,0.28386540120793785
P02458,1487,flexprofile,2,53.42672831699747,1.2609751047317102,0.1561535068372298,1.312169312169312,1134,0.2795414462081129
P02458,1487,flexprofile,4,53.14607169300143,1.267634129652336,0.08106904231625835,1.3238434163701067,1124,0.27580071174377224
P02458,1487,flexprofile,8,54.32107647499652,1.2402142723737846,0.04164795689268074,1.332139659803044,1117,0.2748433303491495
P22579,1536,enc_dec,0,68.91168159600056,1.0,,1.0,1536,
P22579,1536,flexprofile,1,59.139620161000494,1.1652371355851934,0.23076923076923078,1.2307692307692308,1248,0.23076923076923078
P22579,1536,flexprofile,2,54.33373959999881,1.268303674720782,0.16848062690465826,1.3368146214099217,1149,0.20365535248041775
P22579,1536,flexprofile,4,52.150345999998535,1.32140411102934,0.09954441913439635,1.3976342129208372,1099,0.17743403093721566
P22579,1536,flexprofile,8,52.07251370599988,1.3233792012629582,0.054598711189220855,1.4355140186915887,1070,0.16448598130841122
Q02880,1626,enc_dec,0,73.38463360199967,1.0,,1.0,1626,
Q02880,1626,flexprofile,1,58.90782651799964,1.2457535431149638,0.3018414731785428,1.3018414731785428,1249,0.3018414731785428
Q02880,1626,flexprofile,2,53.90615394300039,1.3613405563972445,0.2126260412099956,1.4250657318141982,1141,0.26468010517090274
Q02880,1626,flexprofile,4,51.03648028799944,1.4378858649320907,0.1311590802440169,1.5238987816307403,1067,0.232427366447985
Q02880,1626,flexprofile,8,51.80871178199959,1.4164535476347515,0.07200097134531325,1.57405614714424,1033,0.22168441432720232
P38398,1863,enc_dec,0,84.24344166100127,1.0,,1.0,1863,
P38398,1863,flexprofile,1,75.93689113499931,1.1093875506601227,0.164375,1.164375,1600,0.164375
P38398,1863,flexprofile,2,73.35836408099931,1.148382229025488,0.11125697407285855,1.2224409448818898,1524,0.15026246719160105
P38398,1863,flexprofile,4,72.5689140229988,1.160875049532952,0.0639123102866779,1.255390835579515,1484,0.14285714285714285
P38398,1863,flexprofile,8,76.9090764490029,1.0953641046107434,0.03315198911934716,1.264765784114053,1473,0.13713509843856075
P35498,2009,enc_dec,0,91.54388342899983,1.0,,1.0,2009,
P35498,2009,flexprofile,1,78.73875218399917,1.1626280692774662,0.20878459687123946,1.2087845968712394,1662,0.20878459687123946
P35498,2009,flexprofile,2,75.88521191400287,1.2063468114544136,0.1468599033816425,1.2936252414681262,1553,0.18866709594333547
P35498,2009,flexprofile,4,74.44444647199998,1.22969392301723,0.08762193070972082,1.3501344086021505,1488,0.16733870967741934
P35498,2009,flexprofile,8,80.43464799600042,1.1381150500410198,0.04686830605774998,1.3741450068399452,1462,0.15595075239398085
Q13936,2221,enc_dec,0,100.34252974300034,1.0,,1.0,2221,
Q13936,2221,flexprofile,1,86.03188717300145,1.1663411444319667,0.23870607919687675,1.2387060791968767,1793,0.23870607919687675
Q13936,2221,flexprofile,2,81.99507308700049,1.2237629160538996,0.16943020801929454,1.3387582881253768,1659,0.20675105485232068
Q13936,2221,flexprofile,4,80.94870928399905,1.23958158975655,0.10353615801210576,1.4137492043284532,1571,0.17504774029280712
Q13936,2221,flexprofile,8,87.34736516400153,1.1487756906530537,0.05706075533661741,1.4554390563564876,1526,0.1566186107470511
Q04721,2471,enc_dec,0,112.32518218699988,1.0,,1.0,2471,
Q04721,2471,flexprofile,1,95.85958883400235,1.1717678278540353,0.2530425963488844,1.2530425963488845,1972,0.2530425963488844
Q04721,2471,flexprofile,2,95.16263452199928,1.1803496482753748,0.16286557552991682,1.3256437768240343,1864,0.22585836909871246
Q04721,2471,flexprofile,4,93.7705110129973,1.1978732010048527,0.09538461538461539,1.3812185578535494,1789,0.20122973728339855
Q04721,2471,flexprofile,8,101.94081030899542,1.1018666797578724,0.05220076111151002,1.4168577981651376,1744,0.1823394495412844
P42345,2549,enc_dec,0,116.18443688700063,1.0,,1.0,2549,
P42345,2549,flexprofile,1,109.08060509899951,1.0651246092882765,0.1518300948938093,1.1518300948938094,2213,0.1518300948938093
P42345,2549,flexprofile,2,110.94316114600224,1.0472428916470193,0.09837990138530171,1.1967136150234743,2130,0.12769953051643193
P42345,2549,flexprofile,4,113.94250232700142,1.0196760165365257,0.0577434162841266,1.2308063737324964,2071,0.11202317720907774
P42345,2549,flexprofile,8,128.14203842300049,0.9066847875751166,0.03101060243917387,1.2476749877630935,2043,0.10376896720509056
P13368,2554,enc_dec,0,114.72002420599893,1.0,,1.0,2554,
P13368,2554,flexprofile,1,109.94128527099383,1.04346628223625,0.12809187279151943,1.1280918727915195,2264,0.12809187279151943
P13368,2554,flexprofile,2,113.38308643799974,1.0117913333460917,0.07915627126332501,1.1582766439909298,2205,0.11836734693877551
P13368,2554,flexprofile,4,115.07164157999796,0.9969443611895066,0.04305396096440872,1.1720972923359338,2179,0.11289582377237264
P13368,2554,flexprofile,8,128.80432049599767,0.8906535414669077,0.022427745664739887,1.1791320406278856,2166,0.11034164358264081
