direction,protein_id,pipeline,length,latency_s_median,latency_s_min,latency_s_std,tokens_per_s,tokens_per_s_std,peak_vram_gb
inverse,P00441,enc_cnn,154,0.04300764199979312,0.036949782999727177,0.006087966274547005,3580.7589730388095,518.1046468229058,5.662336
inverse,P68082,enc_cnn,154,0.033518503999857785,0.03269338800009791,0.002867114999287415,4594.477128235001,352.35726199382736,5.662336
inverse,P0A7Y4,enc_cnn,155,0.034150989999943704,0.033737605000169424,0.002972204173618102,4538.66783950496,347.6594765463025,5.664529408
inverse,P04808,enc_cnn,185,0.041373015999852214,0.031953633000284754,0.006256169487150339,4471.513510174381,841.5738931633257,5.667718144
inverse,P0A7L0,enc_cnn,234,0.05150237499992727,0.03586971699996866,0.009084134550887807,4543.479790986929,1148.3639351153136,5.678350336
inverse,P42212,enc_cnn,238,0.04719836399999622,0.03772811699991507,0.0062140787452183485,5042.547661186288,804.700632147242,5.678895616
inverse,P00766,enc_cnn,245,0.05377021999993303,0.04081780600017737,0.007823080908829452,4556.425471205161,862.9849967627122,5.679869952
inverse,P63101,enc_cnn,245,0.05189873400013312,0.04375945400033743,0.004774776137550361,4720.7317234245365,513.7619525201575,5.679869952
inverse,P15378,enc_cnn,248,0.050330757000210724,0.04206606500019916,0.0047787637457152735,4927.40452918206,559.6220738514713,5.680293888
inverse,P05089,enc_cnn,322,0.08295912800031147,0.07280535599966242,0.007719462070969313,3881.429419060324,391.98173240914775,5.698401792
inverse,P00784,enc_cnn,345,0.09561663099975704,0.08571827200012194,0.006100903123348517,3608.1589195594715,254.81381223760516,5.705037824
inverse,P02572,enc_cnn,376,0.10109957499935263,0.09178196099946945,0.0057433351718884675,3719.105644137551,231.11297801431138,5.714621952
inverse,O65508,enc_cnn,377,0.10371594900061609,0.09466236200023559,0.005679987874282039,3634.9279318435447,216.23190426963137,5.714944512
inverse,P04637,enc_cnn,393,0.12233194200052822,0.11542999300036172,0.004642612700056221,3212.5705974511798,127.74792867501269,5.72606976
inverse,P0AEX9,enc_cnn,396,0.1129520650001723,0.10507652700016479,0.005150471098238354,3505.9119990360155,169.9624147398663,5.726088192
inverse,P0DTC9,enc_cnn,419,0.1283859669993035,0.12118118299986236,0.004184938407188195,3263.5965580433967,112.66793619641157,5.7313792
inverse,O59010,enc_cnn,425,0.13085309800044342,0.12519317899932503,0.003933364740458791,3247.9169885497076,100.92420950841328,5.734152704
inverse,P60705,enc_cnn,429,0.13423370999953477,0.12850587499997346,0.0036395993032299814,3195.918521521061,90.06394660968932,5.735276032
inverse,P0A855,enc_cnn,430,0.12260551700001088,0.11510199700023804,0.004707179950125531,3507.1831229255517,142.56053049925313,5.73555712
inverse,P0A6P9,enc_cnn,432,0.1251776159997462,0.11993891300062387,0.0038538242516598037,3451.096240727862,109.26360723031428,5.736123904
inverse,P56252,enc_cnn,433,0.13516982900000585,0.12941155200041976,0.003376359019045922,3203.377582137662,83.51900918168363,5.736409088
inverse,P34690,enc_cnn,448,0.1290104829995471,0.1232946689997334,0.003410526571140066,3472.586022343415,95.90495375249237,5.741259264
inverse,P00439,enc_cnn,452,0.13018904700038547,0.12419498899998871,0.0034731680835317414,3471.8742506707317,97.07622983101426,5.742673408
inverse,P02994,enc_cnn,458,0.13161226800002623,0.12497977600014565,0.0040465492519190125,3479.918756509148,112.3152648523036,5.744816128
inverse,O14926,enc_cnn,492,0.14128345400058606,0.13724706700031675,0.003674313629108298,3482.361069668916,91.1883525787825,5.75748352
inverse,P08684,enc_cnn,503,0.15858082199974888,0.1539365070002532,0.0039514157158715155,3171.884176516606,79.92355275256187,5.763594752
inverse,P0ABB0,enc_cnn,513,0.17187608200038085,0.16711736700017354,0.0028559389271687655,2984.708483166746,50.94662830360105,5.766858752
inverse,P0AG67,enc_cnn,557,0.19056481499956135,0.18650921900007233,0.0024252525510868976,2922.8900413818897,37.97636700269501,5.788794368
inverse,Q13117,enc_cnn,558,0.16974621800000023,0.16650140499950794,0.0024423307129022315,3287.26027934242,47.853967273872485,5.789098496
inverse,P02768,enc_cnn,609,0.21475962299973617,0.2095502829997713,0.003267980017788855,2835.7285764128396,44.11670667137316,5.81117696
inverse,A0A1B0GR13,enc_cnn,642,0.22184899200055952,0.21922333300062746,0.0015754388804651443,2893.8603426171117,20.786134045228547,5.82769152
inverse,P10591,enc_cnn,642,0.22329946199988626,0.22242259500035289,0.0010449315759123586,2875.0629054373944,13.431325654234145,5.82769152
inverse,P23246,enc_cnn,707,0.2795351029999438,0.27370603200051846,0.0036314642431438887,2529.1993471036167,33.49351101764493,5.86382848
inverse,D4GQN5,enc_cnn,717,0.2859855120004795,0.2801406049984507,0.0034387065771720824,2507.1200110262853,30.762256859782692,5.872268288
inverse,P07901,enc_cnn,733,0.293854397999894,0.28829202899942175,0.0032213949762229556,2494.4326339477298,27.871313470103065,5.878733824
inverse,P18278,enc_cnn,742,0.26177350000034494,0.2580857519988058,0.002131635026778251,2834.5115147217816,23.41099126069394,5.884760576
inverse,P15056,enc_cnn,766,0.26902407800116634,0.26592631399944366,0.0020635414897680784,2847.328780722293,22.046724215047707,5.900368384
inverse,P05067,enc_cnn,770,0.2956117670000822,0.2897396000007575,0.003682311656700767,2604.7677594640063,33.03875223299587,5.902827008
inverse,O81472,enc_cnn,773,0.3285183469997719,0.3246093320012733,0.0027159096109615807,2352.9888271370633,19.626524440632718,5.90610688
inverse,P04150,enc_cnn,777,0.3292330590011261,0.32689187100004347,0.0015199931739108615,2360.030315173612,10.96206817336298,5.907155968
inverse,P31554,enc_cnn,784,0.303039162999994,0.2992099250004685,0.002485007047388404,2587.1243579167867,21.446263592974045,5.91274752
inverse,P56201,enc_cnn,797,0.34352043000035337,0.3391316849993018,0.0026400660483983595,2320.094906725577,18.050908865307946,5.919873536
inverse,P21802,enc_cnn,821,0.3580660469997383,0.3541816619999736,0.0024753997393746644,2292.8730799225987,16.0037907032099,5.935218176
inverse,F4IP69,enc_cnn,838,0.32318349900015164,0.32222020299923315,0.0009401175397730219,2592.9541656444744,7.544058970709202,5.946458624
inverse,P28366,enc_cnn,841,0.3764623909992224,0.3713985140002478,0.003335066059603542,2233.9548919289978,20.014198830547404,5.9484672
inverse,B0R8E4,enc_cnn,852,0.3430072339997423,0.338847994000389,0.002562142358370054,2483.9126279203783,18.76447322633583,5.958940672
inverse,A0A0K1IRS6,enc_cnn,855,0.3846480519987381,0.38090139699852443,0.00230665092631961,2222.8112050930263,13.451014721160629,5.958646784
inverse,P0A9Q7,enc_cnn,891,0.4047495649992925,0.4008391909992497,0.0026321232162403153,2201.3612293852807,14.42661102236652,5.98430208
inverse,P10408,enc_cnn,901,0.4235457350005163,0.4190236640006333,0.0028936571649720794,2127.2791237029023,14.670270981732859,5.991023104
inverse,P19367,enc_cnn,917,0.43554685699928086,0.42942392400073004,0.004386725658743334,2105.399190153068,21.41393592094903,6.003505152
inverse,P10275,enc_cnn,920,0.38807737699971767,0.38361065199933364,0.002851006274748199,2370.661250889328,17.59357784652211,6.004279296
inverse,Q18H12,enc_cnn,931,0.4448286939987156,0.4392716679994919,0.003649999287815115,2092.9405242070293,17.354396479335797,6.011882496
inverse,P43261,enc_cnn,934,0.38880913999855693,0.3864815800006909,0.0013894768167727815,2402.2069028610454,8.634516627949381,6.014101504
inverse,P62944,enc_cnn,937,0.4487404499996046,0.4431826479994925,0.0035336219984503448,2088.066720976069,16.624235610317356,6.017102336
inverse,P19809,enc_cnn,939,0.4494060190008895,0.44395030600026075,0.0035374960266130566,2089.424618939386,16.61918557455506,6.01782016
inverse,O76039,enc_cnn,960,0.4112701300000481,0.4075266489999194,0.0024463149178708234,2334.23224779268,13.991675333985127,6.03364096
inverse,P49744,enc_cnn,980,0.4248749670005054,0.42230824799844413,0.001626029900739632,2306.560932310315,8.874926661613333,6.049620992
inverse,P0C152,enc_cnn,992,0.43312365300153033,0.43161719599993376,0.00134515765108785,2290.33901317898,7.119510028348154,6.058400256
inverse,Q8WZ75,enc_cnn,1007,0.492530125000485,0.48591381200094474,0.004154998962348238,2044.5449910277232,17.458849501422115,6.070278144
inverse,O43897,enc_cnn,1013,0.5036269459997129,0.4953797009984555,0.004764227394478273,2011.4094530608722,19.344199227882076,6.075579904
inverse,B1GT61,enc_cnn,1016,0.4486728629999561,0.448132240002451,0.0006396522223820622,2264.4560966017225,3.226724098996809,6.07826944
inverse,Q8K3Z0,enc_cnn,1020,0.44953181800156017,0.4484150239986775,0.001040941730314332,2269.02737282205,5.256314911796458,6.082018816
inverse,O29316,enc_cnn,1036,0.47021409700028016,0.46656349699696875,0.002421895858405982,2203.2516817533497,11.420688159575244,6.094843392
inverse,A0R152,enc_cnn,1037,0.5250936800002819,0.5217940649999946,0.0021102165050856303,1974.8857003943435,7.980344225007962,6.095140864
inverse,P06756,enc_cnn,1048,0.48001581100106705,0.4773893349993159,0.0035331148712130236,2183.261417607076,16.003636842779542,6.10383616
inverse,Q60307,enc_cnn,1064,0.4837402830016799,0.4835786019975785,0.00048214784474753526,2199.52738564116,2.189432841702006,6.11732992
inverse,P42336,enc_cnn,1068,0.4850710770006117,0.4844827860033547,0.005360938606400866,2201.7391896541653,23.907513744416125,6.121240576
inverse,P00968,enc_cnn,1073,0.5579731459984032,0.5540844829993148,0.002272661407033122,1923.0316148639001,7.8869115209376375,6.126962176
inverse,P16566,enc_cnn,1080,0.49244882200218854,0.48831951700049103,0.005257840646340742,2193.1212985929333,23.29918891481384,6.131019776
inverse,Q62959,enc_cnn,1162,0.5700536140000168,0.5643983869999829,0.0034517859520891525,2038.4047595915529,12.458733194583283,6.20554496
inverse,D9I2H0,enc_cnn,1218,0.6154556669998783,0.6101235989999623,0.0033892727695938422,1979.021504403892,10.982278736747348,6.25791488
inverse,Q2I6J0,enc_cnn,1226,0.6209021849999772,0.6159497440000905,0.0033459811247490844,1974.5461195309613,10.708087007909045,6.265030144
inverse,Q96QP1,enc_cnn,1244,0.635539405000145,0.6306113609998647,0.003000084056059259,1957.3923980366192,9.307777489738708,6.283700224
inverse,A3DH19,enc_cnn,1251,0.7437666569999237,0.7380650089999108,0.003726375323848192,1681.9791371746426,8.481655644316822,6.290349568
inverse,P04626,enc_cnn,1255,0.7446381220001967,0.739783319000253,0.0036960561469265327,1685.3824198912937,8.397298622448458,6.293598208
inverse,P0DTC2,enc_cnn,1273,0.7654150729999856,0.7595946420001383,0.003658211703507581,1663.149897232327,8.00347579281654,6.311653376
inverse,Q55434,enc_cnn,1276,0.6608137310004167,0.6576070769997386,0.002668776014357037,1930.952612119973,7.813769413694557,6.315995648
inverse,P12821,enc_cnn,1306,0.7103209329998208,0.7082568079995326,0.001286500278109013,1838.6055363517346,3.3388147387549276,6.34540288
inverse,Q9CAF4,enc_cnn,1309,0.8177147770002193,0.8103491299998495,0.004445246738240651,1600.80267205401,8.777432062333196,6.348922368
inverse,F3Y5P4,enc_cnn,1319,0.8300287100000787,0.8218027089997122,0.0050253197442373014,1589.1016589051178,9.71110456158072,6.36098816
inverse,F4IDB2,enc_cnn,1325,0.8335237479996067,0.827938307000295,0.003577431750276579,1589.636771813519,6.862678401620046,6.36521472
inverse,Q2G0L4,enc_cnn,1349,0.8660340039996299,0.8615022320000207,0.0029077405732445445,1557.6755575068348,5.253821986897203,6.390636032
inverse,A4YHQ8,enc_cnn,1360,0.7556051319998005,0.7534028089994536,0.0015456254030934303,1799.8818991615306,3.689541149501891,6.402433536
inverse,O60885,enc_cnn,1362,0.753141556000628,0.7500321049992635,0.002039189788625848,1808.4249755551455,4.913400409735212,6.406451712
inverse,B2SU53,enc_cnn,1373,0.8822883409993665,0.8790936259993032,0.002244312490167526,1556.1806001480256,3.9689213717472396,6.416498176
inverse,A9KTE6,enc_cnn,1377,0.8895433440011402,0.8837762769999244,0.0039030283193617946,1547.985277261807,6.826873476864546,6.420851712
inverse,O88093,enc_cnn,1377,0.8899228360005509,0.8872769259996858,0.0033799638772215325,1547.3251660654628,5.866078651383838,6.420851712
inverse,P02452,enc_cnn,1464,0.8586711869993451,0.8549728310008504,0.0024294877724334116,1704.9599685719006,4.841309389058129,6.519593472
inverse,B6A880,enc_cnn,1487,1.023780325998814,1.0190522970005986,0.004360311881063351,1452.4600270563535,6.191457446336629,6.546543104
inverse,P02458,enc_cnn,1487,1.018715914000495,1.0135650659995008,0.0043615012587494475,1459.6807407872468,6.261166301405709,6.546543104
inverse,P02798,enc_dec,61,3.1825476660001186,2.9395817519998673,0.35691158350499275,19.48124788902932,2.0494194110686936,5.697928192
inverse,Q941C7,enc_dec,75,3.4192661930001123,3.3828752829999758,0.5095658030198842,22.226991322169198,2.659881206592036,5.709085696
inverse,B3H5J1,enc_dec,88,4.104227337000339,4.012591339999744,0.5124777084523818,21.684958627327777,2.2798512022605726,5.71944448
inverse,P0A7U3,enc_dec,92,4.180283705999955,4.14610162200006,0.6331899044726411,22.247293853887776,2.690137485328755,5.722631168
inverse,P01308,enc_dec,110,5.974889589999748,5.531015178999951,0.47715848742239786,18.577749149671682,1.4755793187587711,5.736973312
inverse,P61769,enc_dec,119,5.747430611999789,5.317462215999967,0.3073640842974717,20.87889495341756,1.18015229764903,5.744144896
inverse,P00698,enc_dec,147,7.591645996000352,6.532959862000098,0.678049642690381,19.495113454707134,1.9881884981050426,5.784765952
inverse,P68871,enc_dec,147,7.1786787910000385,6.809372405999966,0.3041808479678196,20.61660708173051,0.8947325454553403,5.784765952
inverse,P0DP27,enc_dec,149,7.236127187999955,7.07845556600023,0.30137574395951106,20.729320547150248,0.8299585082765709,5.784770048
inverse,P16949,enc_dec,149,6.695869103999939,6.574388539000211,0.5965217035672205,22.401871612214443,1.7639636377006458,5.784770048
inverse,P00441,enc_dec,154,7.418552527999964,6.949085662000016,0.514244935457725,20.89356372620952,1.436346934033284,5.7847808
inverse,P68082,enc_dec,154,7.891070466999736,7.274458284999582,0.37209470326532024,19.64245543721935,1.0008819764975305,5.7847808
inverse,P0A7Y4,enc_dec,155,7.790895719999753,7.20598098299979,0.4141624758751187,20.023371587369283,1.1266343332489592,5.784782848
inverse,P04808,enc_dec,185,8.942445809999754,8.817350340999837,0.20084766395597844,20.799678740239983,0.459008841016725,5.796736512
inverse,P0A7L0,enc_dec,234,11.56328981300021,11.38621691399976,0.23121731354124433,20.322936102128786,0.40234613407382397,5.85260544
inverse,P42212,enc_dec,238,11.560876725000071,11.48647909400006,0.06949814785515093,20.673172604908867,0.12440623027950452,5.852613632
inverse,P00766,enc_dec,245,11.926558259000103,11.405001619000359,0.32859931528478176,20.626235554114007,0.5915455726944704,5.85262848
inverse,P63101,enc_dec,245,11.765397211000163,11.429647454999667,0.2113516987027228,20.908771339228572,0.38548292741642626,5.85262848
inverse,P15378,enc_dec,248,11.906930308000028,11.785360674999993,0.09655078382959391,20.91219093074744,0.17044677839775355,5.852635136
inverse,P05089,enc_dec,322,16.24432872000034,15.87204450399986,0.5859666620119589,19.883862581672336,0.6982586512347443,5.905905664
inverse,P00784,enc_dec,345,17.292183371999727,17.125148323999838,0.6223905395324806,20.009040648982396,0.6857412271831212,5.924232192
inverse,P02572,enc_dec,376,19.036181868000313,18.554830404999848,0.2919500653796966,19.804391585149453,0.31117306151808233,5.94893312
inverse,O65508,enc_dec,377,18.93269146500006,18.624044563000098,0.47835410864134925,19.965465591555752,0.49514015517711596,5.949729792
inverse,P04637,enc_dec,393,18.932529725999302,18.417815427999813,0.4639282947346618,20.81074244710865,0.5135693771777456,6.05586176
inverse,P0AEX9,enc_dec,396,19.58645426000021,19.197570681999423,0.5123243522455633,20.269110209026458,0.5232204149113437,6.055867904
inverse,P0DTC9,enc_dec,419,21.306408342000395,20.901117446999706,0.23538708168688147,19.712379170546182,0.22197410394312628,6.05591808
inverse,O59010,enc_dec,425,21.379557509000733,20.764322076999633,0.5903523260605635,19.92557609392314,0.5522021789728192,6.055931392
inverse,P60705,enc_dec,429,20.833141979000175,20.79357914600041,0.4469526713235327,20.640189580306245,0.4278028876567963,6.055939584
inverse,P0A855,enc_dec,430,20.328917998999714,19.74428610799987,0.4556582853920116,21.201325128135565,0.4828384210109944,6.055941632
inverse,P0A6P9,enc_dec,432,20.67932626200036,19.748813473000155,0.5436909447782147,20.938786617805164,0.5761310542548794,6.055946752
inverse,P56252,enc_dec,433,20.476889969000695,19.736373855999773,0.43674675730249807,21.19462480176524,0.46863393890384986,6.0559488
inverse,P34690,enc_dec,448,20.410905681999793,20.26577082499989,0.6066502985276611,21.998043937656785,0.6270014318806824,6.055983616
inverse,P00439,enc_dec,452,21.79358600499927,21.413231256000472,0.45738425435253177,20.785932149765785,0.4329883757962892,6.055991808
inverse,P02994,enc_dec,458,22.26095632200031,21.74789737300034,0.3505861056857223,20.619060266803285,0.33063826204239655,6.05600512
inverse,O14926,enc_dec,492,23.239272986999822,23.225089408000713,0.18075792115068254,21.214088765848523,0.16291732582261917,6.056078848
inverse,P08684,enc_dec,503,24.015830690000257,24.015507006000007,0.11169308327617987,20.98615727707708,0.09682399894094793,6.056102912
inverse,P0ABB0,enc_dec,513,24.15832285000033,23.719850241999666,0.30990720285641177,21.276311405863712,0.27654241696121884,6.058102784
inverse,P0AG67,enc_dec,557,26.474042404999636,26.417920619999677,0.37381109691258246,21.077249611665707,0.29118746555792485,6.09392128
inverse,Q13117,enc_dec,558,26.289590678000422,26.2692922060005,0.05606326902397063,21.26316863760761,0.04522220173690225,6.094711808
inverse,P02768,enc_dec,609,28.50203088499984,28.264339098000164,0.1507432364223282,21.401983685346195,0.11403408943138019,6.15829504
inverse,A0A1B0GR13,enc_dec,642,30.079383777999283,29.941692907999823,0.49816371763880807,21.37676771391521,0.34606834905470363,6.161132032
inverse,P10591,enc_dec,642,30.241792503999932,30.109712030999617,0.17897411720427267,21.261967190435342,0.1254048496280642,6.161132032
inverse,P23246,enc_dec,707,33.77242815499994,32.67152149899994,0.649867599787322,20.963846506700822,0.4166709639015565,6.213523968
inverse,D4GQN5,enc_dec,717,34.132541339000454,33.18512052400001,0.5669196728632844,21.035644339192533,0.3589725116015448,6.221327872
inverse,P07901,enc_dec,733,33.87239673899967,33.845110006999676,0.5556692493910811,21.669561963854015,0.3459484837146621,6.233814528
inverse,P18278,enc_dec,742,35.079360375999386,34.113134908000575,0.6075725438004631,21.18054582626729,0.3761665589774166,6.240838144
inverse,P15056,enc_dec,766,36.20221229699928,36.0831961390013,0.07814001604723297,21.186550526459815,0.045855391405127566,6.260747776
inverse,P05067,enc_dec,770,36.27902315100073,35.61226517999967,0.43204345043214315,21.251950384411952,0.257132849427824,6.263922688
inverse,O81472,enc_dec,773,36.21020295099879,36.090945714000554,0.2894415602902258,21.375190883282542,0.16925975559233644,6.266300416
inverse,P04150,enc_dec,777,36.49065255700043,36.26601134399971,0.2721051502635578,21.320528559600866,0.15852821458741007,6.269471744
inverse,P31554,enc_dec,784,36.96343002999856,36.32322910599942,0.4336046696251668,21.237206594813152,0.2525739857381499,6.2750208
inverse,P56201,enc_dec,797,37.623579626999344,37.325114469000255,0.21422977806099394,21.21010302345982,0.12143391567519819,6.285325312
inverse,P21802,enc_dec,821,39.1452513940003,38.871066887999405,0.45182117295261215,20.998715571564475,0.24006743508500974,6.329662976
inverse,F4IP69,enc_dec,838,39.11021986599917,38.82597323600021,0.2623222528543287,21.452193387677486,0.14408369381587502,6.329769984
inverse,P28366,enc_dec,841,39.9011461049995,39.86530405800113,0.14231921492726923,21.102150744850405,0.07488535181275216,6.329780736
inverse,B0R8E4,enc_dec,852,39.58822774500004,39.531545933001325,0.19658673992268919,21.546809457964006,0.10627053633119875,6.329074688
inverse,A0A0K1IRS6,enc_dec,855,40.45058125499963,39.55337662200145,0.7125013451853333,21.161624220027733,0.3770072809993176,6.332230144
inverse,P0A9Q7,enc_dec,891,41.914530382999146,41.74049978500079,0.47127036861173965,21.281402698521035,0.23596255915826084,6.359841792
inverse,P10408,enc_dec,901,43.189957721999235,42.98833508200005,0.43256861834330074,20.884484439783495,0.20690954990777619,6.368950784
inverse,P19367,enc_dec,917,44.27177750699957,43.92457832999935,0.20354792339989095,20.73555776826128,0.09607720594087299,6.3804544
inverse,P10275,enc_dec,920,44.66214021199994,43.87703282599978,0.6870547241123827,20.62149273698584,0.3189801665802677,6.382833152
inverse,Q18H12,enc_dec,931,44.729678318999504,44.6311859030011,0.29899995576176785,20.8362777248975,0.13806900602043853,6.391552512
inverse,P43261,enc_dec,934,43.539191716999994,43.537229732000924,0.23978146162455735,21.474904864504563,0.11715560195658559,6.395986432
inverse,P62944,enc_dec,937,43.89383562200055,43.70433405499898,0.2195534603768078,21.369743306958892,0.1067265414924878,6.397914624
inverse,P19809,enc_dec,939,44.076605808999375,43.952306576999035,0.3943685321885265,21.32650603981114,0.18856308480874845,6.39914752
inverse,O76039,enc_dec,960,45.48894430300061,45.00075509599992,0.41716699005025054,21.12601236904522,0.19448443669468496,6.41454336
inverse,P49744,enc_dec,980,45.93233824100025,45.69698173699908,0.5114877226076028,21.357501872707562,0.23495327812886346,6.430396928
inverse,P0C152,enc_dec,992,47.209390302999964,46.5937671720003,0.3649901595003906,21.03395094973084,0.1647072710118022,6.440892928
inverse,Q8WZ75,enc_dec,1007,47.403120074999606,47.01114640000014,0.24864772125310797,21.264423067620374,0.11236245650268586,6.454347776
inverse,O43897,enc_dec,1013,47.759863994000625,47.56488962000003,0.22263548576997286,21.231216238961107,0.09884247349168016,6.45818624
inverse,B1GT61,enc_dec,1016,47.31836696100072,47.151523467000516,0.4109668629551192,21.49271129407742,0.18475424297221257,6.460007936
inverse,Q8K3Z0,enc_dec,1020,47.97942899000191,47.12285051700019,0.6033400393689242,21.27995312767809,0.271099804459313,6.46252288
inverse,O29316,enc_dec,1036,49.1195895790006,48.21519967199856,0.5886069868413167,21.111739916559355,0.25700512708943407,6.476790784
inverse,A0R152,enc_dec,1037,48.534700837000855,48.01977753599931,0.5217390867098535,21.386760031467457,0.2298595546719787,6.477374464
inverse,P06756,enc_dec,1048,49.113440510001965,48.46732775700002,0.4389005365236819,21.358715437302155,0.1928564291406152,6.484919296
inverse,Q60307,enc_dec,1064,50.04133668199938,49.74208741199982,0.19760868684045696,21.282405119747658,0.0844590883800091,6.497160192
inverse,P42336,enc_dec,1068,50.18586138300088,49.414589949999936,0.46755737494914035,21.30082000270489,0.20137629697026296,6.50034688
inverse,P00968,enc_dec,1073,50.08313524999903,49.64604350599984,0.43891150073795954,21.444344381375778,0.18793183044712683,6.504331264
inverse,P16566,enc_dec,1080,50.57758727500186,49.87704122800278,0.4187057331558347,21.37310334955989,0.17932791622338243,6.509908992
inverse,Q62959,enc_dec,1162,56.41259736200004,55.754340325000044,0.4177972532326561,20.61596264637525,0.15427652850148338,6.581050368
inverse,D9I2H0,enc_dec,1218,58.10545110599992,58.0819634909999,0.28452781709502273,20.979098807377248,0.10190913911866242,6.619873792
inverse,Q2I6J0,enc_dec,1226,58.89597381699991,58.41909501000009,0.9756403706690107,20.833342595072857,0.339236274290097,6.626248192
inverse,Q96QP1,enc_dec,1244,59.21944326100038,58.3216561510003,3.2641940090348656,21.023500584307392,1.0769651104779496,6.640590336
inverse,A3DH19,enc_dec,1251,62.06127038800014,60.870532597999954,0.7757401222483856,20.173612176686614,0.25633359277772,6.646168064
inverse,P04626,enc_dec,1255,62.001973907999854,61.258297645999846,0.5291927542263692,20.25741957608778,0.17437292641368415,6.649355264
inverse,P0DTC2,enc_dec,1273,60.806873644999996,60.45848256199997,0.2612786223086159,20.951578721803894,0.09034091872370172,6.66369792
inverse,Q55434,enc_dec,1276,61.1470990859998,60.26579805499932,0.6481210178215062,20.884065132901476,0.223444769848861,6.666087936
inverse,P12821,enc_dec,1306,62.27141761299936,61.56031845199959,0.47475227608501547,20.98876258322341,0.1615094458860251,6.689995776
inverse,Q9CAF4,enc_dec,1309,62.62022405599964,62.56685306899999,0.9444983949937666,20.919759067430054,0.3077694080776056,6.692385792
inverse,F3Y5P4,enc_dec,1319,62.87866128399946,62.062095907000185,0.4859472958850011,20.992813349477213,0.16430402381425688,6.700354048
inverse,F4IDB2,enc_dec,1325,62.961908215999756,62.739599737999924,0.278262890475263,21.06035280015607,0.092893880791099,6.705134592
inverse,Q2G0L4,enc_dec,1349,63.87244994499997,63.16805254300016,0.41879546391615097,21.13587315286127,0.14007888955996387,6.736031744
inverse,A4YHQ8,enc_dec,1360,64.3267968729997,64.279319493,0.03823288660082797,21.157590089352972,0.012579453056632196,6.736243712
inverse,O60885,enc_dec,1362,64.05716948600002,63.860861686000135,0.28736402259828203,21.277868050318546,0.0951602989112509,6.736280576
inverse,B2SU53,enc_dec,1373,64.87376269099968,63.91120007999962,0.9305431586123277,21.179594692919252,0.30422323030761206,6.74338304
inverse,A9KTE6,enc_dec,1377,64.17979080199984,63.68407266199938,0.36683781584478237,21.47093318286512,0.12332691334876286,6.746570752
inverse,O88093,enc_dec,1377,64.74009479300003,64.65493252300075,0.15490617377664204,21.285109396364295,0.05081470147551517,6.746570752
inverse,P02452,enc_dec,1464,68.36388312999952,68.2380419229994,0.16388321425702768,21.42944392456734,0.05130777977429059,6.816910848
inverse,B6A880,enc_dec,1487,73.6751304010013,72.39850568899965,2.2746307062250217,20.19677456831182,0.6066448529761862,6.839097344
inverse,P02458,enc_dec,1487,69.44466904300134,69.24223525099842,0.1797003533518453,21.427130699962074,0.05549008711722335,6.839175168
