protein_id,K,alpha,predicted_tok_per_step,measured_tok_per_step,measured_speedup,measured_acceptance
P23246,8,0.09634304791688919,1.1066146251402944,1.018705035971223,0.8899247741326439,0.0023381294964028776
P07901,1,0.1415361613035202,1.1415361613035202,1.146875,1.0023763218227595,0.146875
P07901,3,0.1415361613035202,1.1644039672821749,1.146875,1.011697707936576,0.04895833333333333
P07901,5,0.1415361613035202,1.1648620662614313,1.1450858034321374,1.0133177093598729,0.029017160686427457
P07901,8,0.1415361613035202,1.164871404164396,1.1450858034321374,1.0005772008672782,0.01813572542901716
Q61410,1,0.1857222318649292,1.1857222318649292,1.076163610719323,0.9541517069274366,0.076163610719323
Q61410,3,0.1857222318649292,1.226621049305752,1.0838068181818181,0.9359460839660989,0.02793560606060606
Q61410,5,0.1857222318649292,1.2280317618850607,1.0792079207920793,0.9502074687458802,0.015841584158415842
Q61410,8,0.1857222318649292,1.2280818367418926,1.0792079207920793,0.9368951401684209,0.009900990099009901
P15056,1,0.18954774737358093,1.189547747373581,1.1164483260553129,0.979813547806116,0.11644832605531295
P15056,3,0.18954774737358093,1.232286233439528,1.2097791798107256,1.0613479385330113,0.06992639327024185
P15056,5,0.18954774737358093,1.2338217566627379,1.2097791798107256,1.0654145081955484,0.04195583596214511
P15056,8,0.18954774737358093,1.2338785917602695,1.2097791798107256,1.054587890095465,0.026222397476340694
P05067,1,0.20344999432563782,1.2034499943256378,1.1473214285714286,1.0067339995486806,0.14732142857142858
P05067,3,0.20344999432563782,1.253263076375747,1.1524663677130045,1.0128793058679015,0.05082212257100149
P05067,5,0.20344999432563782,1.2553249344961763,1.1524663677130045,1.0088011906693093,0.030493273542600896
P05067,8,0.20344999432563782,1.2554132140822782,1.1524663677130045,1.0205279050452671,0.01905829596412556
P04150,1,0.11542604118585587,1.1154260411858559,1.1210374639769451,1.001706227258951,0.12103746397694524
P04150,3,0.11542604118585587,1.1302870530524016,1.1226551226551227,0.9659153996373794,0.040885040885040885
P04150,5,0.11542604118585587,1.1304850488544924,1.1226551226551227,0.9216844494860827,0.024531024531024532
P04150,8,0.11542604118585587,1.1304877182951119,1.1226551226551227,0.9531032545685477,0.015331890331890332
P56201,1,0.352613627910614,1.352613627910614,1.2747603833865815,1.130675631410942,0.2747603833865815
P56201,3,0.352613627910614,1.5207926972132728,1.2870967741935484,1.1360255107638728,0.0956989247311828
P56201,5,0.352613627910614,1.5417034722992808,1.2870967741935484,1.1143078432650348,0.05741935483870968
P56201,8,0.352613627910614,1.5445424393418201,1.2870967741935484,1.1255893029020012,0.03588709677419355
P21802,1,0.3195934295654297,1.3195934295654297,1.294488188976378,1.1036521563455481,0.29448818897637796
P21802,3,0.3195934295654297,1.4543766499696547,1.3258064516129033,1.183417729382383,0.1086021505376344
P21802,5,0.3195934295654297,1.4681434027402533,1.3344155844155845,1.1751065590573166,0.06688311688311688
P21802,8,0.3195934295654297,1.4696583768681808,1.3344155844155845,1.1834837008439885,0.04180194805194805
P0A9Q7,1,0.23397955298423767,1.2339795529842377,1.3161904761904761,1.1528159005780139,0.3161904761904762
P0A9Q7,3,0.23397955298423767,1.30153552970204,1.3522504892367906,1.1645602886922022,0.11741682974559686
P0A9Q7,5,0.23397955298423767,1.3052339783345634,1.3522504892367906,1.1557432651233395,0.07045009784735812
P0A9Q7,8,0.23397955298423767,1.3054454382366085,1.3522504892367906,1.1580612954922624,0.04403131115459882
P19367,1,0.2032470703125,1.2032470703125,1.2575342465753425,1.1035431909751094,0.25753424657534246
P19367,3,0.2032470703125,1.252952450655357,1.275,1.1128531858993176,0.09166666666666666
P19367,5,0.2032470703125,1.255005748681993,1.275,1.1034118069449725,0.055
P19367,8,0.2032470703125,1.2550934811531633,1.275,1.1162693944085034,0.034375
P10275,1,0.201416015625,1.201416015625,1.092526690391459,0.9529089311354255,0.09252669039145907
P10275,3,0.201416015625,1.2501555547496537,1.092526690391459,0.9523758908576824,0.03084223013048636
P10275,5,0.201416015625,1.2521328404218843,1.092526690391459,0.9806069070049301,0.018505338078291814
P10275,8,0.201416015625,1.2522157644048642,1.092526690391459,0.9732255313842101,0.011565836298932384
P62944,1,0.1522216796875,1.1522216796875,1.178391959798995,1.035455209828126,0.17839195979899497
P62944,3,0.1522216796875,1.1789203149364766,1.181360201511335,1.0371036451172706,0.060453400503778336
P62944,5,0.1522216796875,1.1795389607550062,1.181360201511335,1.0314844841544761,0.036272040302267
P62944,8,0.1522216796875,1.1795535839477114,1.181360201511335,1.0356352497928742,0.022670025188916875
P06756,1,0.341064453125,1.341064453125,1.2564575645756457,1.0884619605097352,0.2564575645756458
P06756,3,0.341064453125,1.4970637235819595,1.3204868154158216,1.1978897950266814,0.1068289384719405
P06756,5,0.341064453125,1.5152103326628246,1.3096153846153846,1.132690200728221,0.06192307692307692
P06756,8,0.341064453125,1.517504337659899,1.290035587188612,1.049802596523371,0.036254448398576514
P42336,1,0.2198486328125,1.2198486328125,1.2259887005649717,1.0698777883886483,0.22598870056497175
P42336,3,0.2198486328125,1.2788080907648691,1.24,1.076665458815233,0.08
P42336,5,0.2198486328125,1.2816578030886205,1.24,1.077968993942668,0.048
P42336,8,0.2198486328125,1.2818009968899653,1.24,1.0872840720155224,0.03
P00968,1,0.2763671875,1.2763671875,1.269016697588126,1.0967598841910413,0.2690166975881262
P00968,3,0.2763671875,1.3738546101376414,1.291913214990138,1.1596408053595821,0.0973044049967127
P00968,5,0.2763671875,1.3813005846703659,1.2954545454545454,1.1136630989215053,0.05909090909090909
P00968,8,0.2763671875,1.3819033317777916,1.2954545454545454,1.12347800358139,0.036931818181818184
P07949,1,0.396484375,1.396484375,1.373676248108926,1.2248831359478267,0.37367624810892586
P07949,3,0.396484375,1.6160115227103233,1.2816091954022988,0.9299117696366039,0.09386973180076628
P07949,5,0.396484375,1.6505211595129765,1.2816091954022988,0.932763589654748,0.05632183908045977
P07949,8,0.396484375,1.6565567424286989,1.2816091954022988,0.9311134587141117,0.035201149425287355
P00533,1,0.1864013671875,1.1864013671875,1.2037773359840955,1.059806748349697,0.20377733598409542
P00533,3,0.1864013671875,1.2276234399305395,1.1919291338582678,1.0472126869724432,0.0639763779527559
P00533,5,0.1864013671875,1.2290557202095655,1.1919291338582678,1.0437640343088819,0.038385826771653545
P00533,8,0.1864013671875,1.2291069429075094,1.1919291338582678,1.0459477465229419,0.023991141732283464
P04626,1,0.244140625,1.244140625,1.1882686849574267,1.0368988944890338,0.18826868495742669
P04626,3,0.244140625,1.3182971850037575,1.2706270627062706,1.7622224914205964,0.09020902090209021
P04626,5,0.244140625,1.3227172604205464,1.2706270627062706,1.7635471127420217,0.05412541254125412
P04626,8,0.244140625,1.322993339220128,1.2706270627062706,1.7507845927697492,0.03382838283828383
P0DTC2,1,0.1455078125,1.1455078125,1.0451189499589828,0.913826789714335,0.045118949958982774
P0DTC2,3,0.1455078125,1.1697611035779119,1.0451189499589828,0.915259462887283,0.015039649986327591
P0DTC2,5,0.1455078125,1.1702746069531758,1.0451189499589828,0.9130091172315298,0.009023789991796555
P0DTC2,8,0.1455078125,1.1702856800666044,1.0451189499589828,0.912606614365961,0.005639868744872847
P12821,1,0.260986328125,1.260986328125,1.2033898305084745,1.0337168390201488,0.2033898305084746
P12821,3,0.260986328125,1.3468769787141355,1.2136752136752136,1.040811110445732,0.07122507122507123
P12821,5,0.260986328125,1.3527273227615562,1.2136752136752136,1.0411642768765736,0.042735042735042736
P12821,8,0.260986328125,1.3531473372426157,1.2136752136752136,1.040652213273536,0.026709401709401708
O60885,1,0.11663818359375,1.11663818359375,1.0565891472868216,0.923252753367818,0.056589147286821705
O60885,3,0.11663818359375,1.1318294496538783,1.0582298136645962,0.9293004120168189,0.019409937888198756
O60885,5,0.11663818359375,1.1320361187145467,1.0582298136645962,0.9259409054704113,0.011645962732919254
O60885,8,0.11663818359375,1.1320389645918878,1.0582298136645962,0.9284857821752767,0.007278726708074534
P02452,1,0.11614990234375,1.11614990234375,1.1929967426710097,1.0472817256566824,0.19299674267100977
P02452,3,0.11614990234375,1.1312076572392016,1.1968954248366013,1.0513382885719955,0.0656318082788671
P02452,5,0.11614990234375,1.1314107983961514,1.1968954248366013,1.0581586859790504,0.03937908496732026
P02452,8,0.11614990234375,1.1314135720574452,1.1968954248366013,1.0573649722197624,0.024611928104575163
P13569,1,0.265380859375,1.265380859375,1.2779850746268657,1.0823978166976185,0.27798507462686567
P13569,3,0.265380859375,1.3544978378195083,1.1160512434061793,0.4527102414685066,0.038683747802059784
P13569,5,0.265380859375,1.3607740793069933,1.1160512434061793,0.4520769100995847,0.02321024868123587
P13569,8,0.265380859375,1.3612406973965478,1.1160512434061793,0.44245882379171964,0.014506405425772419
P02458,1,0.084228515625,1.084228515625,1.0434782608695652,0.9219812897881009,0.043478260869565216
P02458,3,0.084228515625,1.0919205128593603,1.0456781447645818,0.9206162679294788,0.015226048254860623
P02458,5,0.084228515625,1.0919750832940986,1.0456781447645818,0.9271024414543402,0.009135628952916374
P02458,8,0.084228515625,1.0919754729741504,1.0456781447645818,0.9282973983867812,0.005709768095572733
P22579,1,0.1009521484375,1.1009521484375,1.0239840106595604,0.896967680978512,0.023984010659560292
P22579,3,0.1009521484375,1.1121723220039712,1.0239840106595604,0.8978722992855873,0.007994670219853431
P22579,5,0.1009521484375,1.1122866705658414,1.0239840106595604,0.8993872363050389,0.004796802131912059
P22579,8,0.1009521484375,1.1122878467180803,1.0239840106595604,0.8994838164264565,0.0029980013324450365
Q02880,1,0.280517578125,1.280517578125,1.1465821000704721,0.9975177006793883,0.14658210007047218
Q02880,3,0.280517578125,1.381281649300945,1.1220689655172413,0.9727061760808344,0.04068965517241379
Q02880,5,0.280517578125,1.3892107853107905,1.140953716690042,0.991156154368109,0.028190743338008414
Q02880,8,0.280517578125,1.3898730724279715,1.140953716690042,0.9926516394767038,0.01761921458625526
P38398,1,0.112548828125,1.112548828125,1.0812064965197217,0.9368225949902766,0.08120649651972157
P38398,3,0.112548828125,1.126641749709961,1.0868804664723033,0.9361794250829684,0.028960155490767737
P38398,5,0.112548828125,1.1268202681118316,1.0868804664723033,0.9466899663377887,0.017376093294460642
P38398,8,0.112548828125,1.126822555194113,1.0868804664723033,0.9462523275599336,0.010860058309037902
P35498,1,0.1390380859375,1.1390380859375,1.1479154768703599,1.007337375959812,0.1479154768703598
P35498,3,0.1390380859375,1.1610575024587888,1.1472602739726028,0.9835311595239483,0.04908675799086758
P35498,5,0.1390380859375,1.1614831727765103,1.1472602739726028,1.004801596468959,0.02945205479452055
P35498,8,0.1390380859375,1.1614915413197102,1.1472602739726028,1.0019266799520536,0.018407534246575343
Q13936,1,0.11737060546875,1.11737060546875,1.0687830687830688,0.90195796028452,0.06878306878306878
Q13936,3,0.11737060546875,1.1327633454118313,1.1222222222222222,0.9430395921005877,0.040740740740740744
Q13936,5,0.11737060546875,1.1329753936273435,1.1222222222222222,0.9475784822420558,0.024444444444444446
Q13936,8,0.11737060546875,1.1329783507879494,1.1222222222222222,0.9467884699139554,0.015277777777777777
Q04721,1,0.127685546875,1.127685546875,1.1190583974649162,0.9057989674268258,0.11905839746491625
Q04721,3,0.127685546875,1.1460708796948893,1.1292827775239835,0.902349548645372,0.043094259174661184
Q04721,5,0.127685546875,1.1463706267864742,1.1292827775239835,0.9006993828657207,0.02585655550479671
Q04721,8,0.127685546875,1.1463755843963612,1.1292827775239835,0.8972831343688608,0.016160347190497946
P42345,1,0.2275390625,1.2275390625,1.1832946635730859,0.958903277637489,0.18329466357308585
P42345,3,0.2275390625,1.2910937005653977,1.189365671641791,0.9605768216611282,0.06312189054726368
P42345,5,0.2275390625,1.2943841799831342,1.189365671641791,0.9594391414595843,0.03787313432835821
P42345,8,0.2275390625,1.294561726693134,1.189365671641791,0.9586072137013105,0.02367070895522388
P13368,1,0.1192626953125,1.1192626953125,1.0492813141683779,0.8717825073296087,0.049281314168377825
P13368,3,0.1192626953125,1.1351826295449428,1.0492813141683779,0.8629725084327433,0.01642710472279261
P13368,5,0.1192626953125,1.1354090681701439,1.0492813141683779,0.8582008340529803,0.009856262833675565
P13368,8,0.1192626953125,1.1354123298699696,1.0492813141683779,0.8607844383059742,0.006160164271047228
